Rating,ID,Title,Title Slug,Difficulty,premium,status
1225.3601348675,1346,Check If N and Its Double Exist,check-if-n-and-its-double-exist,Easy,False,
1224.7606792444,1337,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,Easy,False,
1223.9335618833,2460,Apply Operations to an Array,apply-operations-to-an-array,Easy,False,
1223.406570396,2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,Easy,False,
1223.3861903833,1408,String Matching in an Array,string-matching-in-an-array,Easy,False,
1222.2354919459,2535,Difference Between Element Sum and Digit Sum of an Array,difference-between-element-sum-and-digit-sum-of-an-array,Easy,False,
1221.9872943569,1678,Goal Parser Interpretation,goal-parser-interpretation,Easy,False,
1221.8477681772,2414,Length of the Longest Alphabetical Continuous Substring,length-of-the-longest-alphabetical-continuous-substring,Medium,False,
1221.6801628274,1550,Three Consecutive Odds,three-consecutive-odds,Easy,False,
1219.5284561367,1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,Easy,False,
1219.4252907184,1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,Easy,False,
1218.9011436003,2442,Count Number of Distinct Integers After Reverse Operations,count-number-of-distinct-integers-after-reverse-operations,Medium,False,
1218.1083231462,2859,Sum of Values at Indices With K Set Bits,sum-of-values-at-indices-with-k-set-bits,Easy,False,
1217.1184374247,1662,Check If Two String Arrays are Equivalent,check-if-two-string-arrays-are-equivalent,Easy,False,
1217.0003384199,3105,Longest Strictly Increasing or Strictly Decreasing Subarray,longest-strictly-increasing-or-strictly-decreasing-subarray,Easy,False,
1216.9550221615,3005,Count Elements With Maximum Frequency,count-elements-with-maximum-frequency,Easy,False,
1216.6376846517,1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,Easy,False,
1216.612918849,2553,Separate the Digits in an Array,separate-the-digits-in-an-array,Easy,False,
1215.7827321325,2176,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,Easy,False,
1215.7443346869,2108,Find First Palindromic String in the Array,find-first-palindromic-string-in-the-array,Easy,False,
1214.703724776,2806,Account Balance After Rounded Purchase,account-balance-after-rounded-purchase,Easy,False,
1214.542864891,2956,Find Common Elements Between Two Arrays,find-common-elements-between-two-arrays,Easy,False,
1214.2480880984,3042,Count Prefix and Suffix Pairs I,count-prefix-and-suffix-pairs-i,Easy,False,
1213.8073621345,973,K Closest Points to Origin,k-closest-points-to-origin,Medium,False,
1213.4070467355,2656,Maximum Sum With Exactly K Elements ,maximum-sum-with-exactly-k-elements,Easy,False,
1212.2606422181,1475,Final Prices With a Special Discount in a Shop,final-prices-with-a-special-discount-in-a-shop,Easy,False,
1212.2309421538,1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,Easy,False,
1212.2079075334,3046,Split the Array,split-the-array,Easy,False,
1211.0565182538,3168,Minimum Number of Chairs in a Waiting Room,minimum-number-of-chairs-in-a-waiting-room,Easy,False,
1209.6571020247,1822,Sign of the Product of an Array,sign-of-the-product-of-an-array,Easy,False,
1209.3722198224,1523,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,Easy,False,
1208.0417047337,1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,Easy,False,
1208.0130656905,941,Valid Mountain Array,valid-mountain-array,Easy,False,
1207.7810914125,1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,Easy,False,
1207.7491943483,2706,Buy Two Chocolates,buy-two-chocolates,Easy,False,
1207.748239075,2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,Easy,False,
1207.7224406285,1704,Determine if String Halves Are Alike,determine-if-string-halves-are-alike,Easy,False,
1207.3151378208,2485,Find the Pivot Integer,find-the-pivot-integer,Easy,False,
1206.5675296817,2595,Number of Even and Odd Bits,number-of-even-and-odd-bits,Easy,False,
1206.1240971343,1784,Check if Binary String Has at Most One Segment of Ones,check-if-binary-string-has-at-most-one-segment-of-ones,Easy,False,
1206.0712568518,2574,Left and Right Sum Differences,left-and-right-sum-differences,Easy,False,
1205.8589709613,3120,Count the Number of Special Characters I,count-the-number-of-special-characters-i,Easy,False,
1205.6698455508,1160,Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,Easy,False,
1204.9864820183,1869,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,Easy,False,
1203.7972421795,3069,Distribute Elements Into Two Arrays I,distribute-elements-into-two-arrays-i,Easy,False,
1203.7504950404,1952,Three Divisors,three-divisors,Easy,False,
1203.1408035909,1688,Count of Matches in Tournament,count-of-matches-in-tournament,Easy,False,
1203.0737869081,2367,Number of Arithmetic Triplets,number-of-arithmetic-triplets,Easy,False,
1201.8730954169,2148,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,Easy,False,
1201.781034405,3038,Maximum Number of Operations With the Same Score I,maximum-number-of-operations-with-the-same-score-i,Easy,False,
1201.7686271329,2124,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,Easy,False,
1201.6117337798,997,Find the Town Judge,find-the-town-judge,Easy,False,
1201.3497763919,1491,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,Easy,False,
1200.9464053417,2319,Check if Matrix Is X-Matrix,check-if-matrix-is-x-matrix,Easy,False,
1199.8592887103,2169,Count Operations to Obtain Zero,count-operations-to-obtain-zero,Easy,False,
1199.4477805501,2000,Reverse Prefix of Word,reverse-prefix-of-word,Easy,False,
1199.4427635582,1154,Day of the Year,day-of-the-year,Easy,False,
1199.2892732505,929,Unique Email Addresses,unique-email-addresses,Easy,False,
1199.2392672964,1165,Single-Row Keyboard,single-row-keyboard,Easy,True,
1198.8420836551,2678,Number of Senior Citizens,number-of-senior-citizens,Easy,False,
1198.5705825982,1200,Minimum Absolute Difference,minimum-absolute-difference,Easy,False,
1198.4180401014,985,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,False,
1197.5462481787,3074,Apple Redistribution into Boxes,apple-redistribution-into-boxes,Easy,False,
1195.9731842298,2529,Maximum Count of Positive Integer and Negative Integer,maximum-count-of-positive-integer-and-negative-integer,Easy,False,
1195.7512695571,1207,Unique Number of Occurrences,unique-number-of-occurrences,Easy,False,
1193.9819783429,1323,Maximum 69 Number,maximum-69-number,Easy,False,
1193.2687290573,1437,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,Easy,False,
1193.1328299324,1528,Shuffle String,shuffle-string,Easy,False,
1193.0585534828,2418,Sort the People,sort-the-people,Easy,False,
1192.9770230345,2810,Faulty Keyboard,faulty-keyboard,Easy,False,
1192.3167969426,1436,Destination City,destination-city,Easy,False,
1191.3681720998,2769,Find the Maximum Achievable Number,find-the-maximum-achievable-number,Easy,False,
1190.626520458,3079,Find the Sum of Encrypted Integers,find-the-sum-of-encrypted-integers,Easy,False,
1189.4358388136,2951,Find the Peaks,find-the-peaks,Easy,False,
1188.6470369782,747,Largest Number At Least Twice of Others,largest-number-at-least-twice-of-others,Easy,False,
1188.6311093158,1122,Relative Sort Array,relative-sort-array,Easy,False,
1187.1641565458,1880,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,Easy,False,
1187.1344261572,2119,A Number After a Double Reversal,a-number-after-a-double-reversal,Easy,False,
1184.8359383057,2974,Minimum Number Game,minimum-number-game,Easy,False,
1184.795721284,2341,Maximum Number of Pairs in Array,maximum-number-of-pairs-in-array,Easy,False,
1184.4264833435,1979,Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,Easy,False,
1184.3385083575,2544,Alternating Digit Sum,alternating-digit-sum,Easy,False,
1182.6489068544,1672,Richest Customer Wealth,richest-customer-wealth,Easy,False,
1182.3093772964,2652,Sum Multiples,sum-multiples,Easy,False,
1182.2102562446,2942,Find Words Containing Character,find-words-containing-character,Easy,False,
1181.9716216714,1189,Maximum Number of Balloons,maximum-number-of-balloons,Easy,False,
1181.5839867359,852,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,Medium,False,
1180.923623906,1486,XOR Operation in an Array,xor-operation-in-an-array,Easy,False,
1180.5927490268,3033,Modify the Matrix,modify-the-matrix,Easy,False,
1180.3543157775,1441,Build an Array With Stack Operations,build-an-array-with-stack-operations,Medium,False,
1179.1495967491,1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,Easy,False,
1178.6580069402,2586,Count the Number of Vowel Strings in Range,count-the-number-of-vowel-strings-in-range,Easy,False,
1178.4942541235,905,Sort Array By Parity,sort-array-by-parity,Easy,False,
1177.5660617941,965,Univalued Binary Tree,univalued-binary-tree,Easy,False,
1176.4547272896,1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,Easy,False,
1175.5552151972,3019,Number of Changing Keys,number-of-changing-keys,Easy,False,
1174.8589329736,1773,Count Items Matching a Rule,count-items-matching-a-rule,Easy,False,
1174.3019990918,2643,Row With Maximum Ones,row-with-maximum-ones,Easy,False,
1173.505926482,922,Sort Array By Parity II,sort-array-by-parity-ii,Easy,False,
1173.0485559374,3083,Existence of a Substring in a String and Its Reverse,existence-of-a-substring-in-a-string-and-its-reverse,Easy,False,
1172.6819789183,1046,Last Stone Weight,last-stone-weight,Easy,False,
1172.5106645463,760,Find Anagram Mappings,find-anagram-mappings,Easy,True,
1172.0548998046,2427,Number of Common Factors,number-of-common-factors,Easy,False,
1172.0410939015,3158,Find the XOR of Numbers Which Appear Twice,find-the-xor-of-numbers-which-appear-twice,Easy,False,
1169.4209117977,2960,Count Tested Devices After Test Operations,count-tested-devices-after-test-operations,Easy,False,
1168.746288824,3162,Find the Number of Good Pairs I,find-the-number-of-good-pairs-i,Easy,False,
1168.6157473032,2651,Calculate Delayed Arrival Time,calculate-delayed-arrival-time,Easy,False,
1167.8737144048,2057,Smallest Index With Equal Value,smallest-index-with-equal-value,Easy,False,
1167.647122501,2441,Largest Positive Integer That Exists With Its Negative,largest-positive-integer-that-exists-with-its-negative,Easy,False,
1167.1331831913,1304,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,Easy,False,
1167.1241589729,2185,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,Easy,False,
1167.0749837258,796,Rotate String,rotate-string,Easy,False,
1166.78818332,1832,Check if the Sentence Is Pangram,check-if-the-sentence-is-pangram,Easy,False,
1166.5264284193,1768,Merge Strings Alternately,merge-strings-alternately,Easy,False,ac
1165.8838207286,2824,Count Pairs Whose Sum is Less than Target,count-pairs-whose-sum-is-less-than-target,Easy,False,
1165.4768151611,1446,Consecutive Characters,consecutive-characters,Easy,False,
1165.2135167215,2011,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,Easy,False,
1164.8182315157,771,Jewels and Stones,jewels-and-stones,Easy,False,
1164.5575871589,2710,Remove Trailing Zeros From a String,remove-trailing-zeros-from-a-string,Easy,False,
1164.0227691933,1374,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,Easy,False,
1163.6047095526,1342,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,Easy,False,
1161.8236318927,2278,Percentage of Letter in String,percentage-of-letter-in-string,Easy,False,
1161.6227767245,961,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,Easy,False,
1160.8899403409,1512,Number of Good Pairs,number-of-good-pairs,Easy,False,
1160.5949372306,3131,Find the Integer Added to Array I,find-the-integer-added-to-array-i,Easy,False,
1160.4439395369,1920,Build Array from Permutation,build-array-from-permutation,Easy,False,
1157.6407631819,2903,Find Indices With Index and Value Difference I,find-indices-with-index-and-value-difference-i,Easy,False,
1155.4545579447,2351,First Letter to Appear Twice,first-letter-to-appear-twice,Easy,False,
1154.828067979,1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,Easy,False,
1153.427255962,2469,Convert the Temperature,convert-the-temperature,Easy,False,
1152.9389808366,3151,Special Array I,special-array-i,Easy,False,
1152.4483983485,3146,Permutation Difference between Two Strings,permutation-difference-between-two-strings,Easy,False,
1152.2642983255,3110,Score of a String,score-of-a-string,Easy,False,
1152.1494742874,2089,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,Easy,False,
1152.1377893605,1365,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,Easy,False,
1151.9713084499,2828,Check if a String Is an Acronym of Words,check-if-a-string-is-an-acronym-of-words,Easy,False,
1151.9363042898,2778,Sum of Squares of Special Elements ,sum-of-squares-of-special-elements,Easy,False,
1151.5250329621,1460,Make Two Arrays Equal by Reversing Sub-arrays,make-two-arrays-equal-by-reversing-subarrays,Easy,False,
1151.3534799042,1290,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,Easy,False,
1151.2537511408,2455,Average Value of Even Numbers That Are Divisible by Three,average-value-of-even-numbers-that-are-divisible-by-three,Easy,False,
1149.7692944931,3065,Minimum Operations to Exceed Threshold Value I,minimum-operations-to-exceed-threshold-value-i,Easy,False,
1147.8274860083,2733,Neither Minimum nor Maximum,neither-minimum-nor-maximum,Easy,False,
1144.9508874557,2413,Smallest Even Multiple,smallest-even-multiple,Easy,False,
1144.6237559885,1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,Easy,False,
1142.8650731632,1137,N-th Tribonacci Number,n-th-tribonacci-number,Easy,False,
1142.0341823205,2798,Number of Employees Who Met the Target,number-of-employees-who-met-the-target,Easy,False,
1141.2363999461,1281,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,Easy,False,
